,Temperature[C],Humidity[%],eCO2[ppm],Fire Alarm
14292,16.275,48.05,477,1
14293,16.27,47.95,474,1
14294,16.265,47.84,474,1
14295,16.26,47.72,477,1
14296,16.255,47.63,474,1
14297,16.25,47.55,483,1
14298,16.245,47.5,479,1
14299,16.24,47.45,476,1
14300,16.235,47.38,477,1
14301,16.23,47.31,474,1
14302,16.225,47.22,470,1
14303,16.22,47.21,474,1
14304,16.215,47.15,472,1
14305,16.21,47.09,477,1
14306,16.205,47.03,466,1
14307,16.2,47.05,467,1
14308,16.195,47.04,477,1
14309,16.19,46.96,465,1
14310,16.185,46.93,475,1
14311,16.18,46.94,504,1
14312,16.175,47.64,520,1
14313,16.17,48.49,497,1
14314,16.165,49.27,497,1
14315,16.16,49.92,497,1
14316,16.155,50.43,500,1
14317,16.15,50.89,494,1
14318,16.145,51.17,488,1
14319,16.14,51.49,481,1
14320,16.135,51.77,479,1
14321,16.13,51.95,488,1
14322,16.125,52.13,485,1
14323,16.12,52.29,486,1
14324,16.115,52.43,488,1
14325,16.11,52.5,482,1
14326,16.105,52.62,485,1
14327,16.1,52.75,490,1
14328,16.096,52.79,468,1
14329,16.091,52.86,487,1
14330,16.086,52.96,480,1
14331,16.081,53.01,497,1
14332,16.076,53.05,464,1
14333,16.071,53.14,483,1
14334,16.066,53.17,480,1
14335,16.061,53.25,480,1
14336,16.056,53.27,480,1
14337,16.051,53.32,486,1
14338,16.046,53.35,479,1
14339,16.041,53.4,492,1
14340,16.036,53.4,486,1
14341,16.031,53.46,458,1
14342,16.026,52.72,456,1
14343,16.021,51.73,461,1
14344,16.016,50.9,470,1
14345,16.011,50.25,458,1
14346,16.006,49.7,459,1
14347,16.001,49.24,479,1
14348,15.996,48.89,471,1
14349,15.991,48.59,473,1
14350,15.986,48.39,478,1
14351,15.981,48.19,471,1
14352,15.976,48.06,470,1
14353,15.971,47.9,470,1
14354,15.966,47.8,467,1
14355,15.961,47.68,474,1
14356,15.956,47.59,474,1
14357,15.952,47.51,480,1
14358,15.947,47.4,470,1
14359,15.942,47.38,461,1
14360,15.937,47.32,474,1
14361,15.932,47.23,479,1
14362,15.927,47.23,479,1
14363,15.922,47.2,483,1
14364,15.917,47.1,476,1
14365,15.912,47.07,486,1
14366,15.907,47.07,470,1
14367,15.902,46.99,483,1
14368,15.897,46.96,481,1
14369,15.892,46.92,478,1
14370,15.887,46.92,478,1
14371,15.882,46.89,488,1
14372,15.877,47.61,498,1
14373,15.872,48.48,500,1
14374,15.867,49.24,501,1
14375,15.862,49.9,497,1
14376,15.858,50.41,473,1
14377,15.853,50.84,478,1
14378,15.848,51.22,480,1
14379,15.843,51.49,479,1
14380,15.838,51.75,481,1
14381,15.833,51.98,501,1
14382,15.828,52.14,482,1
14383,15.823,52.3,470,1
14384,15.818,52.42,483,1
14385,15.813,52.53,482,1
14386,15.808,52.62,480,1
14387,15.803,52.74,474,1
14388,15.798,52.81,462,1
14389,15.793,52.87,469,1
14390,15.788,52.93,472,1
14391,15.784,53.02,473,1
14392,15.779,53.05,457,1
14393,15.774,53.13,463,1
14394,15.769,53.21,472,1
14395,15.764,53.26,474,1
14396,15.759,53.27,467,1
14397,15.754,53.32,473,1
14398,15.749,53.33,460,1
14399,15.744,53.44,477,1
14400,15.739,53.48,467,1
14401,15.734,53.53,443,1
14402,15.729,52.76,450,1
14403,15.725,51.79,446,1
14404,15.72,50.98,449,1
14405,15.715,50.33,467,1
14406,15.71,49.77,456,1
14407,15.705,49.33,464,1
14408,15.7,49.02,467,1
14409,15.695,48.74,460,1
14410,15.69,48.48,463,1
14411,15.685,48.31,481,1
14412,15.68,48.13,461,1
14413,15.675,47.99,472,1
14414,15.671,47.9,461,1
14415,15.666,47.77,461,1
14416,15.661,47.64,462,1
14417,15.656,47.59,474,1
14418,15.651,47.48,474,1
14419,15.646,47.46,464,1
14420,15.641,47.39,475,1
14421,15.636,47.29,477,1
14422,15.631,47.25,460,1
14423,15.626,47.24,474,1
14424,15.622,47.18,475,1
14425,15.617,47.16,463,1
14426,15.612,47.11,470,1
14427,15.607,47.07,474,1
14428,15.602,47.06,467,1
14429,15.597,47.02,466,1
14430,15.592,46.94,465,1
14431,15.587,46.94,489,1
14432,15.582,47.69,494,1
14433,15.578,48.59,483,1
14434,15.573,49.3,490,1
14435,15.568,49.94,483,1
14436,15.563,50.47,483,1
14437,15.558,50.9,475,1
14438,15.553,51.26,472,1
14439,15.548,51.54,479,1
14440,15.543,51.79,473,1
14441,15.539,52.02,476,1
14442,15.534,52.15,477,1
14443,15.529,52.32,474,1
14444,15.524,52.45,486,1
14445,15.519,52.54,486,1
14446,15.514,52.64,467,1
14447,15.509,52.74,466,1
14448,15.505,52.83,480,1
14449,15.5,52.9,485,1
14450,15.495,52.96,482,1
14451,15.49,53.06,477,1
14452,15.485,53.08,485,1
14453,15.48,53.17,470,1
14454,15.475,53.19,477,1
14455,15.471,53.23,470,1
14456,15.466,53.28,488,1
14457,15.461,53.33,484,1
14458,15.456,53.36,474,1
14459,15.451,53.4,483,1
14460,15.446,53.43,476,1
14461,15.441,53.48,446,1
14462,15.437,52.73,451,1
14463,15.432,51.74,458,1
14464,15.427,50.92,454,1
14465,15.422,50.25,473,1
14466,15.417,49.69,447,1
14467,15.412,49.27,468,1
14468,15.408,48.91,479,1
14469,15.403,48.64,470,1
14470,15.398,48.39,472,1
14471,15.393,48.25,470,1
14472,15.388,48.08,472,1
14473,15.383,47.94,472,1
14474,15.379,47.83,478,1
14475,15.374,47.75,465,1
14476,15.369,47.65,465,1
14477,15.364,47.57,468,1
14478,15.359,47.48,485,1
14479,15.355,47.38,474,1
14480,15.35,47.36,474,1
14481,15.345,47.28,469,1
14482,15.34,47.21,473,1
14483,15.335,47.2,477,1
14484,15.33,47.11,478,1
14485,15.326,47.08,468,1
14486,15.321,47.01,475,1
14487,15.316,46.99,483,1
14488,15.311,46.94,483,1
14489,15.306,46.89,480,1
14490,15.302,46.89,468,1
14491,15.297,46.88,504,1
14492,15.292,47.59,506,1
14493,15.287,48.48,495,1
14494,15.282,49.24,486,1
14495,15.278,49.88,488,1
14496,15.273,50.42,486,1
14497,15.268,50.79,492,1
14498,15.263,51.21,473,1
14499,15.259,51.47,467,1
14500,15.254,51.71,481,1
14501,15.249,51.94,478,1
14502,15.244,52.11,481,1
14503,15.239,52.26,466,1
14504,15.235,52.38,465,1
14505,15.23,52.47,477,1
14506,15.225,52.58,486,1
14507,15.22,52.67,470,1
14508,15.216,52.75,468,1
14509,15.211,52.81,463,1
14510,15.206,52.93,474,1
14511,15.201,52.97,478,1
14512,15.196,53.02,480,1
14513,15.192,53.09,488,1
14514,15.187,53.15,471,1
14515,15.182,53.19,468,1
14516,15.177,53.22,479,1
14517,15.173,53.25,463,1
14518,15.168,53.34,477,1
14519,15.163,53.35,470,1
14520,15.158,53.44,467,1
14521,15.154,53.46,445,1
14522,15.149,52.67,451,1
14523,15.144,51.76,451,1
14524,15.139,50.95,462,1
14525,15.135,50.22,449,1
14526,15.13,49.69,458,1
14527,15.125,49.28,456,1
14528,15.12,48.91,454,1
14529,15.116,48.63,472,1
14530,15.111,48.45,467,1
14531,15.106,48.23,465,1
14532,15.102,48.08,465,1
14533,15.097,47.99,477,1
14534,15.092,47.86,458,1
14535,15.087,47.76,469,1
14536,15.083,47.69,467,1
14537,15.078,47.57,461,1
14538,15.073,47.48,461,1
14539,15.069,47.44,461,1
14540,15.064,47.39,466,1
14541,15.059,47.33,461,1
14542,15.054,47.25,472,1
14543,15.05,47.16,457,1
14544,15.045,47.14,469,1
14545,15.04,47.08,457,1
14546,15.036,47.09,461,1
14547,15.031,47.01,458,1
14548,15.026,47.05,463,1
14549,15.021,46.99,460,1
14550,15.017,46.95,467,1
14551,15.012,46.91,495,1
14552,15.007,47.65,502,1
14553,15.003,48.55,494,1
14554,14.998,49.27,489,1
14555,14.993,49.95,488,1
14556,14.989,50.41,470,1
14557,14.984,50.86,483,1
14558,14.979,51.19,483,1
14559,14.975,51.48,470,1
14560,14.97,51.74,480,1
14561,14.965,51.93,483,1
14562,14.961,52.14,478,1
14563,14.956,52.29,473,1
14564,14.951,52.41,479,1
14565,14.947,52.52,471,1
14566,14.942,52.61,473,1
14567,14.937,52.68,463,1
14568,14.933,52.79,458,1
14569,14.928,52.88,460,1
14570,14.923,52.96,465,1
14571,14.919,53.05,477,1
14572,14.914,53.06,470,1
14573,14.909,53.14,477,1
14574,14.905,53.13,480,1
14575,14.9,53.21,472,1
14576,14.895,53.3,477,1
14577,14.891,53.33,467,1
14578,14.886,53.38,468,1
14579,14.881,53.39,471,1
14580,14.877,53.42,465,1
14581,14.872,53.51,440,1
14582,14.868,52.74,448,1
14583,14.863,51.77,447,1
14584,14.858,50.96,453,1
14585,14.854,50.27,453,1
14586,14.849,49.71,458,1
14587,14.844,49.29,456,1
14588,14.84,48.92,449,1
14589,14.835,48.65,448,1
14590,14.831,48.4,448,1
14591,14.826,48.27,456,1
14592,14.821,48.08,447,1
14593,14.817,47.96,450,1
14594,14.812,47.9,452,1
14595,14.808,47.71,467,1
14596,14.803,47.67,463,1
14597,14.798,47.58,460,1
14598,14.794,47.49,454,1
14599,14.789,47.43,455,1
14600,14.785,47.37,460,1
14601,14.78,47.27,472,1
14602,14.775,47.28,447,1
14603,14.771,47.18,445,1
14604,14.766,47.16,446,1
14605,14.762,47.13,463,1
14606,14.757,47.11,467,1
14607,14.753,47.05,463,1
14608,14.748,47,445,1
14609,14.743,47.01,470,1
14610,14.739,46.96,464,1
14611,14.734,46.94,486,1
14612,14.73,47.66,490,1
14613,14.725,48.53,477,1
14614,14.721,49.33,488,1
14615,14.716,50,487,1
14616,14.711,50.49,479,1
14617,14.707,50.91,481,1
14618,14.702,51.25,481,1
14619,14.698,51.48,467,1
14620,14.693,51.79,483,1
14621,14.689,51.99,466,1
14622,14.684,52.15,485,1
14623,14.68,52.31,465,1
14624,14.675,52.45,474,1
14625,14.671,52.59,467,1
14626,14.666,52.66,467,1
14627,14.661,52.74,468,1
14628,14.657,52.84,468,1
14629,14.652,52.92,474,1
14630,14.648,52.98,463,1
14631,14.643,53.06,474,1
14632,14.639,53.07,478,1
14633,14.634,53.15,479,1
14634,14.63,53.2,481,1
14635,14.625,53.24,474,1
14636,14.621,53.32,470,1
14637,14.616,53.33,472,1
14638,14.612,53.37,471,1
14639,14.607,53.42,472,1
14640,14.603,53.47,467,1
14641,14.598,53.52,437,1
14642,14.594,52.75,434,1
14643,14.589,51.83,445,1
14644,14.585,50.94,441,1
14645,14.58,50.3,453,1
14646,14.576,49.8,447,1
14647,14.571,49.34,453,1
14648,14.567,48.98,449,1
14649,14.562,48.7,445,1
14650,14.558,48.49,455,1
14651,14.554,48.26,458,1
14652,14.549,48.15,451,1
14653,14.545,47.99,458,1
14654,14.54,47.83,465,1
14655,14.536,47.77,457,1
14656,14.531,47.68,465,1
14657,14.527,47.6,459,1
14658,14.522,47.53,446,1
14659,14.518,47.47,465,1
14660,14.513,47.39,448,1
14661,14.509,47.35,462,1
14662,14.505,47.27,453,1
14663,14.5,47.2,470,1
14664,14.496,47.18,459,1
14665,14.491,47.15,463,1
14666,14.487,47.08,466,1
14667,14.482,47.06,469,1
14668,14.478,47.03,464,1
14669,14.474,46.98,463,1
14670,14.469,46.94,458,1
14671,14.465,46.93,476,1
14672,14.46,47.67,495,1
14673,14.456,48.55,497,1
14674,14.451,49.32,493,1
14675,14.447,49.96,487,1
14676,14.443,50.45,485,1
14677,14.438,50.9,469,1
14678,14.434,51.24,477,1
14679,14.429,51.56,471,1
14680,14.425,51.76,484,1
14681,14.421,51.99,461,1
14682,14.416,52.19,471,1
14683,14.412,52.31,479,1
14684,14.408,52.42,481,1
14685,14.403,52.55,479,1
14686,14.399,52.64,463,1
14687,14.394,52.74,461,1
14688,14.39,52.82,466,1
14689,14.386,52.89,464,1
14690,14.381,52.97,470,1
14691,14.377,53.02,470,1
14692,14.373,53.1,460,1
14693,14.368,53.13,472,1
14694,14.364,53.17,457,1
14695,14.36,53.24,474,1
14696,14.355,53.32,468,1
14697,14.351,53.35,472,1
14698,14.346,53.43,476,1
14699,14.342,53.46,470,1
14700,14.338,53.5,465,1
14701,14.333,53.56,444,1
14702,14.329,52.83,436,1
14703,14.325,51.87,441,1
14704,14.32,51.06,440,1
14705,14.316,50.38,449,1
14706,14.312,49.84,447,1
14707,14.308,49.44,469,1
14708,14.303,49.07,477,1
14709,14.299,48.79,462,1
14710,14.295,48.57,459,1
14711,14.29,48.39,454,1
14712,14.286,48.19,460,1
14713,14.282,48.07,447,1
14714,14.277,47.92,458,1
14715,14.273,47.82,450,1
14716,14.269,47.7,451,1
14717,14.265,47.62,462,1
14718,14.26,47.57,461,1
14719,14.256,47.48,463,1
14720,14.252,47.43,443,1
14721,14.247,47.38,450,1
14722,14.243,47.32,449,1
14723,14.239,47.27,450,1
14724,14.235,47.21,455,1
14725,14.23,47.18,451,1
14726,14.226,47.16,454,1
14727,14.222,47.12,454,1
14728,14.218,47.07,456,1
14729,14.213,47.05,451,1
14730,14.209,47,451,1
14731,14.205,47.02,474,1
14732,14.201,47.74,477,1
14733,14.196,48.62,479,1
14734,14.192,49.41,477,1
14735,14.188,50.03,470,1
14736,14.184,50.54,454,1
14737,14.179,50.96,460,1
14738,14.175,51.33,465,1
14739,14.171,51.61,458,1
14740,14.167,51.87,459,1
14741,14.163,52.04,459,1
14742,14.158,52.2,465,1
14743,14.154,52.39,464,1
14744,14.15,52.5,456,1
14745,14.146,52.62,452,1
14746,14.141,52.72,456,1
14747,14.137,52.82,449,1
14748,14.133,52.89,467,1
14749,14.129,52.97,454,1
14750,14.125,53.02,463,1
14751,14.121,53.07,456,1
14752,14.116,53.15,464,1
14753,14.112,53.18,456,1
14754,14.108,53.25,456,1
14755,14.104,53.3,459,1
14756,14.1,53.35,461,1
14757,14.096,53.36,451,1
14758,14.091,53.45,466,1
14759,14.087,53.47,464,1
14760,14.083,53.5,451,1
14761,14.079,53.57,426,1
14762,14.075,52.81,426,1
14763,14.071,51.87,439,1
14764,14.066,50.99,437,1
14765,14.062,50.34,438,1
14766,14.058,49.79,439,1
14767,14.054,49.31,441,1
14768,14.05,49.02,448,1
14769,14.046,48.73,447,1
14770,14.042,48.53,454,1
14771,14.038,48.29,454,1
14772,14.033,48.18,458,1
14773,14.029,48.03,455,1
14774,14.025,47.94,456,1
14775,14.021,47.77,458,1
14776,14.017,47.7,450,1
14777,14.013,47.63,454,1
14778,14.009,47.55,454,1
14779,14.005,47.46,453,1
14780,14.001,47.44,450,1
14781,13.997,47.39,449,1
14782,13.992,47.36,456,1
14783,13.988,47.27,459,1
14784,13.984,47.22,454,1
14785,13.98,47.15,456,1
14786,13.976,47.14,464,1
14787,13.972,47.07,456,1
14788,13.968,47.07,459,1
14789,13.964,47,463,1
14790,13.96,47,461,1
14791,13.956,47,497,1
14792,13.952,47.72,477,1
14793,13.948,48.59,479,1
14794,13.944,49.37,482,1
14795,13.94,49.98,474,1
14796,13.936,50.49,469,1
14797,13.932,50.91,464,1
14798,13.928,51.29,467,1
14799,13.924,51.54,449,1
14800,13.92,51.83,466,1
14801,13.916,52.06,469,1
14802,13.912,52.22,465,1
14803,13.907,52.39,457,1
14804,13.903,52.52,461,1
14805,13.899,52.62,454,1
14806,13.895,52.71,449,1
14807,13.891,52.81,462,1
14808,13.887,52.89,458,1
14809,13.883,52.98,463,1
14810,13.88,53.05,458,1
14811,13.876,53.1,461,1
14812,13.872,53.16,452,1
14813,13.868,53.21,463,1
14814,13.864,53.26,461,1
14815,13.86,53.3,457,1
14816,13.856,53.38,465,1
14817,13.852,53.4,451,1
14818,13.848,53.4,466,1
14819,13.844,53.46,463,1
14820,13.84,53.49,467,1
14821,13.836,53.54,440,1
14822,13.832,52.74,433,1
14823,13.828,51.81,452,1
14824,13.824,50.99,454,1
14825,13.82,50.24,443,1
14826,13.816,49.75,446,1
14827,13.812,49.29,440,1
14828,13.808,49,448,1
14829,13.804,48.7,460,1
14830,13.801,48.49,450,1
14831,13.797,48.32,450,1
14832,13.793,48.16,448,1
14833,13.789,48.02,458,1
14834,13.785,47.88,447,1
14835,13.781,47.78,449,1
14836,13.777,47.72,447,1
14837,13.773,47.63,442,1
14838,13.769,47.57,443,1
14839,13.765,47.49,451,1
14840,13.762,47.45,439,1
14841,13.758,47.38,442,1
14842,13.754,47.38,441,1
14843,13.75,47.27,452,1
14844,13.746,47.21,457,1
14845,13.742,47.22,442,1
14846,13.738,47.13,451,1
14847,13.735,47.12,456,1
14848,13.731,47.09,454,1
14849,13.727,47.04,446,1
14850,13.723,47.01,450,1
14851,13.719,46.99,468,1
14852,13.715,47.73,467,1
14853,13.711,48.58,465,1
14854,13.708,49.38,467,1
14855,13.704,50.07,463,1
14856,13.7,50.51,463,1
14857,13.696,50.94,461,1
14858,13.692,51.29,454,1
14859,13.689,51.6,443,1
14860,13.685,51.83,458,1
14861,13.681,52.05,451,1
14862,13.677,52.25,458,1
14863,13.673,52.38,456,1
14864,13.67,52.49,456,1
14865,13.666,52.6,453,1
14866,13.662,52.7,465,1
14867,13.658,52.78,449,1
14868,13.654,52.86,459,1
14869,13.651,52.95,451,1
14870,13.647,53.01,463,1
14871,13.643,53.07,464,1
14872,13.639,53.13,465,1
14873,13.636,53.18,453,1
14874,13.632,53.26,459,1
14875,13.628,53.29,449,1
14876,13.624,53.36,455,1
14877,13.621,53.39,455,1
14878,13.617,53.43,444,1
14879,13.613,53.5,445,1
14880,13.61,53.54,447,1
14881,13.606,53.58,420,1
14882,13.602,52.78,423,1
14883,13.598,51.85,433,1
14884,13.595,51.01,429,1
14885,13.591,50.34,431,1
14886,13.587,49.81,443,1
14887,13.584,49.36,440,1
14888,13.58,49.02,445,1
14889,13.576,48.77,432,1
14890,13.572,48.53,449,1
14891,13.569,48.35,456,1
14892,13.565,48.19,439,1
14893,13.561,48.07,448,1
14894,13.558,47.94,446,1
14895,13.554,47.86,435,1
14896,13.55,47.75,451,1
14897,13.547,47.62,446,1
14898,13.543,47.59,445,1
14899,13.539,47.53,431,1
14900,13.536,47.47,454,1
14901,13.532,47.35,441,1
14902,13.529,47.34,444,1
14903,13.525,47.29,446,1
14904,13.521,47.24,448,1
14905,13.518,47.2,444,1
14906,13.514,47.15,445,1
14907,13.51,47.1,445,1
14908,13.507,47.05,461,1
14909,13.503,47.02,450,1
14910,13.5,47,442,1
14911,13.496,46.98,475,1
14912,13.492,47.73,479,1
14913,13.489,48.59,476,1
14914,13.485,49.34,481,1
14915,13.482,49.98,476,1
14916,13.478,50.53,476,1
14917,13.474,50.95,472,1
14918,13.471,51.25,467,1
14919,13.467,51.55,472,1
14920,13.464,51.78,451,1
14921,13.46,52.05,467,1
14922,13.457,52.2,461,1
14923,13.453,52.33,450,1
14924,13.45,52.44,448,1
14925,13.446,52.59,456,1
14926,13.443,52.71,461,1
14927,13.439,52.8,444,1
14928,13.435,52.92,443,1
14929,13.432,52.98,443,1
14930,13.428,53.07,447,1
14931,13.425,53.12,448,1
14932,13.421,53.2,444,1
14933,13.418,53.28,445,1
14934,13.414,53.32,455,1
14935,13.411,53.38,444,1
14936,13.407,53.45,469,1
14937,13.404,53.5,443,1
14938,13.4,53.52,444,1
14939,13.397,53.59,449,1
14940,13.393,53.63,444,1
14941,13.39,53.65,417,1
14942,13.386,52.93,413,1
14943,13.383,51.93,415,1
14944,13.38,51.13,432,1
14945,13.376,50.47,429,1
14946,13.373,49.93,433,1
14947,13.369,49.51,437,1
14948,13.366,49.17,424,1
14949,13.362,48.88,426,1
14950,13.359,48.69,436,1
14951,13.355,48.48,434,1
14952,13.352,48.3,441,1
14953,13.349,48.17,433,1
14954,13.345,48.09,433,1
14955,13.342,47.99,432,1
14956,13.338,47.85,445,1
14957,13.335,47.76,436,1
14958,13.332,47.68,435,1
14959,13.328,47.67,437,1
14960,13.325,47.61,454,1
14961,13.321,47.52,453,1
14962,13.318,47.43,447,1
14963,13.315,47.43,435,1
14964,13.311,47.33,438,1
14965,13.308,47.34,436,1
14966,13.305,47.28,427,1
14967,13.301,47.22,442,1
14968,13.298,47.18,434,1
14969,13.294,47.23,440,1
14970,13.291,47.12,431,1
14971,13.288,47.09,461,1
14972,13.284,47.83,467,1
14973,13.281,48.73,471,1
14974,13.278,49.48,467,1
14975,13.274,50.13,463,1
14976,13.271,50.67,451,1
14977,13.268,51.06,450,1
14978,13.264,51.41,455,1
14979,13.261,51.73,437,1
14980,13.258,51.97,457,1
14981,13.255,52.13,454,1
14982,13.251,52.35,440,1
14983,13.248,52.48,430,1
14984,13.245,52.59,445,1
14985,13.241,52.71,440,1
14986,13.238,52.8,442,1
14987,13.235,52.93,446,1
14988,13.232,52.99,442,1
14989,13.228,53.03,447,1
14990,13.225,53.09,447,1
14991,13.222,53.21,434,1
14992,13.219,53.23,453,1
14993,13.215,53.28,434,1
14994,13.212,53.34,438,1
14995,13.209,53.43,441,1
14996,13.206,53.44,458,1
14997,13.202,53.47,445,1
14998,13.199,53.49,440,1
14999,13.196,53.58,454,1
15000,13.193,53.61,452,1
15001,13.19,53.63,429,1
15002,13.186,52.84,425,1
15003,13.183,51.94,427,1
15004,13.18,51.09,430,1
15005,13.177,50.4,434,1
15006,13.174,49.87,431,1
15007,13.17,49.41,431,1
15008,13.167,49.08,432,1
15009,13.164,48.8,437,1
15010,13.161,48.58,436,1
15011,13.158,48.37,441,1
15012,13.155,48.24,432,1
15013,13.152,48.08,443,1
15014,13.148,47.94,445,1
15015,13.145,47.86,432,1
15016,13.142,47.77,434,1
15017,13.139,47.67,435,1
15018,13.136,47.61,443,1
15019,13.133,47.54,443,1
15020,13.13,47.48,435,1
15021,13.127,47.42,449,1
15022,13.123,47.34,429,1
15023,13.12,47.32,436,1
15024,13.117,47.28,437,1
15025,13.114,47.24,441,1
15026,13.111,47.16,430,1
15027,13.108,47.14,445,1
15028,13.105,47.14,444,1
15029,13.102,47.07,436,1
15030,13.099,47.06,446,1
15031,13.096,47.03,465,1
15032,13.093,47.73,470,1
15033,13.09,48.68,465,1
15034,13.086,49.41,458,1
15035,13.083,50.04,458,1
15036,13.08,50.59,449,1
15037,13.077,50.95,447,1
15038,13.074,51.36,449,1
15039,13.071,51.58,446,1
15040,13.068,51.86,443,1
15041,13.065,52.04,447,1
15042,13.062,52.22,442,1
15043,13.059,52.38,445,1
15044,13.056,52.48,426,1
15045,13.053,52.62,435,1
15046,13.05,52.73,444,1
15047,13.047,52.81,451,1
15048,13.044,52.91,448,1
15049,13.041,52.92,442,1
15050,13.038,53.02,443,1
15051,13.035,53.11,451,1
15052,13.032,53.16,442,1
15053,13.029,53.19,454,1
15054,13.026,53.26,443,1
15055,13.023,53.33,448,1
15056,13.02,53.37,458,1
15057,13.018,53.43,440,1
15058,13.015,53.47,438,1
15059,13.012,53.54,438,1
15060,13.009,53.56,446,1
15061,13.006,53.63,415,1
15062,13.003,52.87,405,1
15063,13,51.91,408,1
15064,12.997,51.06,420,1
15065,12.994,50.38,426,1
15066,12.991,49.91,437,1
15067,12.988,49.42,426,1
15068,12.985,49.1,444,1
15069,12.983,48.84,424,1
15070,12.98,48.6,431,1
15071,12.977,48.37,426,1
15072,12.974,48.24,422,1
15073,12.971,48.09,427,1
15074,12.968,47.96,437,1
15075,12.965,47.91,436,1
15076,12.962,47.79,437,1
15077,12.96,47.74,422,1
15078,12.957,47.63,428,1
15079,12.954,47.55,434,1
15080,12.951,47.5,438,1
15081,12.948,47.44,413,1
15082,12.945,47.39,426,1
15083,12.943,47.31,431,1
15084,12.94,47.29,430,1
15085,12.937,47.28,433,1
15086,12.934,47.17,429,1
15087,12.931,47.16,441,1
15088,12.928,47.12,432,1
15089,12.926,47.1,439,1
15090,12.923,47.04,437,1
15091,12.92,47.04,469,1
15092,12.917,47.79,463,1
15093,12.915,48.65,461,1
15094,12.912,49.4,448,1
15095,12.909,50.02,453,1
15096,12.906,50.59,451,1
15097,12.903,50.95,449,1
15098,12.901,51.31,433,1
15099,12.898,51.62,434,1
15100,12.895,51.85,437,1
15101,12.892,52.07,440,1
15102,12.89,52.27,441,1
15103,12.887,52.44,432,1
15104,12.884,52.56,437,1
15105,12.881,52.69,429,1
15106,12.879,52.77,445,1
15107,12.876,52.88,454,1
